index,split,y,task,F3中期峰幅,F3中期峰时,F3中期均幅,F3中期面积,Fz中期峰幅,Fz中期峰时,Fz中期均幅,Fz中期面积,F4中期峰幅,F4中期峰时,F4中期均幅,F4中期面积,中期双侧差,中期中额与双侧差,F3晚期峰幅,F3晚期峰时,F3晚期均幅,F3晚期面积,Fz晚期峰幅,Fz晚期峰时,Fz晚期均幅,Fz晚期面积,F4晚期峰幅,F4晚期峰时,F4晚期均幅,F4晚期面积,晚期双侧差,晚期中额与双侧差,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
46,train,-1,1,1.7493646931535025,0.29296875,-9.438800692640621,-2.357927817171673,21.118492165791448,0.29296875,10.33396214977056,2.5967168161334775,6.139055322685067,0.29296875,-7.0710003741702,-1.7450824338556519,-2.3678003184704197,18.588862683175968,4.242673902590084,0.625,-13.752191703061268,-4.085145868038798,27.931325327979447,0.625,8.72435917293957,2.5868585511254194,0.8030743889391516,0.62890625,-18.67051775734491,-5.5328520495604305,4.91832605428364,24.935713903142656,0.5498960599747964,0.34710767983586416,0.6321995907908337,0.20278838013893224,0.22607280780003097,9.478633294637698,9.4975297893801,0.0
47,train,1,1,9.923908861892611,0.35546875,-0.9968789964306064,-0.2189743506227126,28.765791085360924,0.46484375,11.241918529002492,2.854038534326936,9.802702139791247,0.390625,-6.925562063557289,-1.679837306472852,5.928683067126687,15.203139058996442,98.79149691561973,0.78515625,12.862161362118552,3.7106718505039398,107.99156363979932,0.796875,23.98034173703836,7.018996189365734,81.00518164359049,0.79296875,-7.041658099379817,-2.2133659527824507,19.903819461498365,21.070090105668992,1.5999512699722411,-0.34442070328099,3.430436770719885,1.9443719732532312,0.9999994856953817,22.832929897601677,22.864188383510857,0.0390625
48,train,-1,1,31.571023942848555,0.5,23.26156745568327,5.836168981215807,2.963342042445031,0.33984375,-4.578182169394491,-1.129462351559978,49.59593014773678,0.5,33.40268887329359,8.365340018158825,-10.141121417610313,-32.910310333882926,55.261460071904956,0.640625,38.02839228622642,11.314375058229329,10.741457615346757,0.640625,-0.6230507991568137,-0.18016294368688243,89.47307296252022,0.796875,68.07634971790687,20.204470416889446,-30.047957431680434,-53.675421801223465,-2.4160085779000733,0.5237078271612366,0.5642899400748542,-2.93971640506131,-0.9999996598312483,31.672765332871563,31.672765332871563,0.0390625
49,train,-1,1,30.399309636186622,0.41796875,17.432305075648845,4.346144728472026,21.457704455202396,0.41015625,2.1614993817724324,0.5338097105906658,-44.44701176829042,0.33984375,-70.94882026164579,-17.736908125845602,88.38112533729462,28.9197569747709,22.38339900262686,0.53125,13.851439201738378,4.094404004238797,17.087251475795004,0.71875,5.1120737906282665,1.516465925417739,-62.38796731390072,0.7265625,-75.54389393748653,-22.441985330278907,89.39533313922492,35.95830115850233,6.578175344726927,-5.069697632272927,0.38747028260946964,11.647872976999853,0.9999999141474228,35.55860666917236,36.12816868082754,0.0
50,train,1,1,147.80767225040353,0.28125,124.13588009661272,31.098423558769117,25.7633925505873,0.28515625,7.543881991075499,1.9322731433755025,227.09949431134868,0.29296875,207.36457363609549,51.915577286063005,-83.22869353948272,-158.20634487527857,97.39797672605823,0.5,59.338738717474854,17.629077756166893,15.72817747828286,0.76953125,-0.8005142145346588,-0.23635388601311838,192.25893698744363,0.51171875,150.57557885425283,44.75168522675978,-91.23684013677791,-105.75767300039851,-9.564920049358713,1.4262342864999538,-3.940964090966127,-10.991154335858667,-0.9999999090177539,114.81360868917827,114.81360868917827,-0.0390625
54,train,1,1,77.72596175466731,0.37890625,56.54956505564736,14.17164608101334,22.551878695736033,0.37890625,4.637613343535326,1.1467929625069002,43.65237681554199,0.30859375,26.49627969754243,6.595572956717784,30.05328535810491,-36.885309033059585,77.7009278826674,0.71484375,62.049773198793105,18.4367602540024,20.07536271359321,0.71484375,10.624046044396378,3.1565410713508038,36.761820612801465,0.515625,18.712823022550758,5.54787899852538,43.33695017624232,-29.757252066275555,1.3978873517497865,-2.963173825881664,0.8096159138911362,4.36106117763145,0.999999770698064,33.584958200262406,33.584958200262406,0.0
55,train,-1,1,141.37338533778103,0.46484375,123.55392348836641,30.93461465594413,21.837279541069005,0.34765625,4.306699152837564,1.0859763852212831,66.34633193643674,0.3671875,46.45587464652407,11.612273504724655,77.09804884184237,-80.69819991460771,180.3731224600675,0.66015625,164.22138067398504,48.78501485738235,13.81150197866364,0.6015625,0.7230384878474445,0.22658078941946438,101.85973860677107,0.71484375,75.95118630128053,22.570495517654876,88.27019437270452,-119.3632449997853,2.9405023926051475,-7.531237240102428,1.1963545021397728,10.471739632707575,0.9999999045048923,80.87585377298177,80.87585377298177,0.0
56,train,-1,1,6.710211632868194,0.2734375,0.1598710563446368,0.05711092624419645,29.27627421397868,0.4296875,19.49042531407497,4.906142407279897,21.14829945370611,0.30078125,11.114518843118486,2.8093534832343345,-10.954647786773846,13.853230364343403,102.8603683162967,0.6953125,27.509530012998265,8.285605607440308,151.44871325675715,0.69921875,67.9331045240147,20.290639585423722,134.43993760310966,0.6953125,45.48608822863207,13.657799894795613,-17.976558215633787,31.4352954031995,-0.11686263611478173,1.882418936836856,7.884613553246367,-1.9992815729516378,-0.9999994998205789,41.012153980048716,41.012153980048716,0.0390625
57,train,1,1,-10.960582415401243,0.39453125,-17.369927381456744,-4.322061222041081,14.039808511387095,0.421875,5.649836098683472,1.4379963563826397,-0.18767702891538907,0.39453125,-7.78744917627906,-1.919921505380052,-9.58247820517769,18.22852437755137,61.15155367265653,0.765625,-9.05433083287938,-2.732341701393212,95.02587361948756,0.76953125,25.58273887004394,7.552497740589655,73.87913098850574,0.76953125,2.6959205644553217,0.7597414523887969,-11.750251397334697,28.761944004255962,0.08819942560020196,1.5595561651064271,3.4674653231358517,-1.4713567395062253,-0.89294544340147,20.902330588065215,20.84702250735689,0.0390625
58,train,1,1,10.373605073153719,0.375,-2.328623105707764,-0.584474210836721,20.431567230104076,0.37109375,8.320066481439767,2.107592808825401,24.40134277356407,0.328125,10.673499740133922,2.714458094814811,-13.00212284584169,4.147628164226686,107.22579575295798,0.76171875,26.702399832982344,7.877024851282865,128.59404233344048,0.75390625,36.46948608117357,10.770744123933,151.62673894894442,0.75,44.82218534267308,13.259504737638553,-18.119785509690733,0.7071934933458591,-0.5612885868048009,1.6028440096501222,5.838134699844041,-2.164132596454923,-0.9999995379213179,37.95162510635452,37.95162510635452,0.0390625
59,train,-1,1,-74.16024578784507,0.25,-114.23791170593631,-28.51690241574026,44.00933709236431,0.359375,27.56618361067717,6.922620337619291,-68.85417516798643,0.26171875,-102.72319063955148,-25.646186841288934,-11.514721066384805,136.04673478342107,-83.33033447164519,0.72265625,-176.29230164925298,-52.264711124465954,189.7763766988373,0.72265625,73.13143986905506,21.75153380514251,-71.83388107196012,0.72265625,-162.38839382830807,-48.1778382313612,-13.903907820944895,242.47178760783552,3.9312016665668703,5.611336479062412,6.292424655088697,-1.6801348124955413,-0.17606789837116724,33.584963103251944,33.14113481037511,0.0390625
