index,split,y,task,重建F3中期峰幅,重建F3中期峰时,重建F3中期均幅,重建F3中期面积,重建Fz中期峰幅,重建Fz中期峰时,重建Fz中期均幅,重建Fz中期面积,重建F4中期峰幅,重建F4中期峰时,重建F4中期均幅,重建F4中期面积,重建中期双侧差,重建中期中额与双侧差,重建F3晚期峰幅,重建F3晚期峰时,重建F3晚期均幅,重建F3晚期面积,重建Fz晚期峰幅,重建Fz晚期峰时,重建Fz晚期均幅,重建Fz晚期面积,重建F4晚期峰幅,重建F4晚期峰时,重建F4晚期均幅,重建F4晚期面积,重建晚期双侧差,重建晚期中额与双侧差
214,train,-1,1,4.665672647612236,0.5,4.145460428091536,1.0370901595029798,6.674616655304511,0.5,5.8875355287323625,1.4729234392224475,-9.992580825693981,0.25,-13.163829950995742,-3.2933225771691177,17.30929037908728,10.396720290184462,4.678027230244755,0.5078125,-0.8062854614561183,-0.24367692391805462,6.694518101180645,0.5078125,2.547753072093117,0.7532631998039352,-15.124153293164099,0.5,-21.04014408775831,-6.251913675959794,20.23385862630219,13.470967846700331
215,train,1,1,10.021063818896035,0.5,8.227638739546578,2.0586229402045406,-1.8032714334605986,0.25,-2.400707747618432,-0.6006717547694441,-1.4913996105242644,0.25,-1.8953003037179919,-0.47421382716919197,10.122939043264576,-5.566876965532728,28.196232336476044,0.796875,19.472727902520344,5.782388282876484,10.73541516985984,0.796875,4.068446028290227,1.2081056064488582,15.542746070337536,0.796875,6.845884246044104,2.0328585706692244,12.62684365647624,-9.090860045991997
216,train,-1,1,16.564574084830134,0.5,13.01124495742301,3.2555409461661555,-32.46678370941757,0.25,-45.52823289645077,-11.391490629790036,75.31747753893968,0.5,62.078241111894805,15.53247864118489,-49.066996154471774,-83.07297593110967,120.47945961525888,0.796875,69.81562617742804,20.731567182859035,23.011598949001183,0.796875,-15.695468781169675,-4.6608466813915,181.81229579136746,0.796875,131.01932270147938,38.905949067768596,-61.203696524051374,-116.11294322062342
217,train,-1,1,98.9379277243061,0.5,81.83818364679735,20.47656624548769,-37.95037471719272,0.25,-53.4486078460166,-13.373229889561221,3.384980475428371,0.5,2.0379385598256166,0.5099346241898423,79.80024508697176,-95.3866689493281,202.26465086521844,0.796875,153.4830310513472,45.57653164710538,9.854172631790398,0.796875,-27.249697215500106,-8.091860550799193,102.51582288878863,0.796875,53.944229705693196,16.018575334594797,99.53880134565408,-130.9633275940204
218,train,1,1,-36.961759811461555,0.25,-46.71118079278272,-11.685910728886343,41.5425380165134,0.5,35.597764533659436,8.905967689327566,37.2486764842656,0.5,31.61787503861184,7.910336927434784,-78.32905583139457,43.144417410744865,77.97067303829694,0.796875,29.555778442253185,8.83969659595543,142.55524333176734,0.78125,106.15251642850579,31.569529812612345,168.70669970279297,0.78125,121.11926875951141,36.028535750650455,-91.56349031725821,30.8149928276235
219,train,-1,1,112.89426061425866,0.5,93.10710764592841,23.29615034972294,-45.30037763381743,0.25,-63.48742238683012,-15.885007988850601,16.13003641494755,0.5,12.295274739891045,3.076411719620025,80.8118329060373,-116.18861357973984,265.3327169729237,0.796875,192.72515894731555,57.22938964902228,34.86932052447147,0.796875,-20.457053905321786,-6.074834335119994,164.3194229633752,0.796875,91.92455397115994,27.296741898789662,100.80060497615561,-162.7819103645595
220,train,1,1,46.46166106200988,0.5,40.427739132641754,10.114201013684124,-35.094888195598614,0.25,-45.59244000463375,-11.406211918940187,24.19614265997884,0.5,20.95306944049652,5.242056874301169,19.474669692145252,-76.2828442912029,75.85730773814672,0.765625,65.65211463131934,19.508581055430827,-30.580629460931895,0.796875,-39.189905534369785,-11.626412134614458,53.18547690625092,0.7734375,42.88701538606784,12.748718368073776,22.765099245251495,-93.45947054306336
221,train,1,1,-14.356306030627403,0.25,-18.145048918335174,-4.539415010752565,34.84968547742679,0.5,30.195887788636767,7.554429054244809,-6.278206390699597,0.25,-7.589423359208809,-1.8986241774086134,-10.555625559126364,43.06312392740874,30.1181695089633,0.796875,11.372779554520235,3.4015809565132513,74.26601444322344,0.7734375,60.285532178240686,17.91999785038783,42.33003148549409,0.7890625,23.71187784208429,7.065549613585278,-12.339098287564058,42.743203479938416
223,train,1,1,88.36921058455418,0.5,73.3459774477501,18.351739952064865,-43.29430248281277,0.25,-61.57065832407264,-15.405437743569996,15.250400342357292,0.5,12.281414335976264,3.072919248701657,61.06456311177385,-104.38435421593577,149.30933877446873,0.796875,121.11960628828741,35.96629066218208,-32.76816375594731,0.796875,-54.0762606395178,-16.057946913654302,72.9797661691007,0.796875,44.95074978643738,13.348018165234176,76.16885650185,-137.11143867688025
225,train,1,1,14.541826196465275,0.46875,13.343063967468252,3.3415730373349333,4.656986073167314,0.46875,4.273083519454976,1.0718155026076988,-19.259977355495792,0.25,-23.811641583769795,-5.952768660067266,37.15470555123807,9.507372327605749,12.48793741077964,0.5,-0.5503171241076421,-0.18991557524093078,3.012753330209783,0.5,-6.278804409028966,-1.8944309225013098,0.0,0.765625,-37.06480343894468,-11.092859091830748,36.51448631483702,12.528755872497195
226,train,1,1,-8.117685634335768,0.25,-10.606024718652456,-2.645168914623887,-10.618922261738579,0.25,-13.48845483538728,-3.36807028574771,17.21660183763826,0.46875,15.7973396419626,3.9596981321663813,-26.403364360615054,-16.084112297042353,0.0,0.765625,-39.2331350575008,-11.768679209672008,0.0,0.765625,-35.349784225888314,-10.596559669435585,12.742772729655375,0.5,-13.284731690885804,-4.020686431886855,-25.94840336661499,-9.090850851695022
227,train,1,1,-39.6228674516111,0.25,-52.76875828905974,-13.201750146920181,33.82411715204294,0.5,30.04646211564327,7.516872188954398,-0.16391811959291047,0.25,-1.2078822574482269,-0.3023262311354107,-51.56087603161154,57.03478238889725,-61.019634903025725,0.5,-114.39279424606777,-34.007480796278344,33.91401191725767,0.5078125,-5.297888419944924,-1.60360957373512,-2.0697450073462846,0.5,-54.120220765390314,-16.110158401428578,-60.27257348067744,78.95861908578411
228,train,1,1,14.075169296490365,0.5,11.843060870127616,2.962988252471388,11.03779978810875,0.5,9.295476671447943,2.3256120431202936,-7.835034106203107,0.25,-9.466276808012328,-2.3681504176009835,21.309337678139936,8.1070846403903,77.95746637789456,0.78515625,54.77916706060553,16.29695504427928,60.03144886516313,0.78515625,42.25841196470182,12.571855109188649,53.25886984981097,0.7890625,29.869415328636833,8.900259801697105,24.909751731968683,-0.06587922991936677
229,train,-1,1,-159.91240415890724,0.25,-231.08883077622883,-57.82022050655495,176.02999963074524,0.5,147.63541476029462,36.9394886144137,37.85468067413177,0.5,32.42957267404255,8.11409938669461,-263.5184034502713,246.96504381138777,-277.6826973946877,0.5,-341.3806507287832,-101.37255465539668,180.47057243193254,0.55078125,143.40695024988474,42.58465389665033,38.57702124389685,0.546875,-12.681083661377484,-3.7655178820558586,-328.6995670674058,320.4378174449651
230,train,1,1,58.42885196697039,0.5,48.44273758000571,12.109407935206853,4.078649970802189,0.5,0.17168063070513284,0.03630287462768804,-30.586390267120358,0.25,-36.50259763670568,-9.139878242440718,84.94533521671141,-5.798389340944887,102.19246108483232,0.734375,78.98394368928369,23.642770461294365,37.566028982504626,0.75,24.230342763968068,7.280066671250547,8.643530800534478,0.76171875,-4.497683584075169,-1.2841984952589953,83.48162727335887,-13.012787288636188
232,train,-1,1,-4.332327292254348,0.5,-11.890276397174912,-2.9893515023702477,-13.07979626196699,0.5,-17.977183914671304,-4.508516865485849,68.9775291957988,0.5,54.66770047022039,13.660291403297999,-66.55797686739533,-39.36589595119403,71.13365841500575,0.75,42.53148440956318,12.801134621806613,44.81133351393605,0.75390625,23.910502700352367,7.217377367414515,144.5017311740774,0.73828125,107.94258912458263,32.33238514841783,-65.41110471501943,-51.326534066720534
233,train,1,1,-11.01794073340505,0.25,-12.520873269463367,-3.1321892107993543,-0.7358674687625992,0.5,-1.5159434423253533,-0.3790537340098421,55.63382269352816,0.5,47.52297763606018,11.88949284696218,-60.04385090552351,-19.016995625623764,141.6384431523277,0.7890625,84.88443745763134,25.280548776875705,117.98736614297044,0.7890625,74.54860446273109,22.193948606459685,211.2654050592565,0.78125,155.0732646130744,46.122400975538966,-70.18882715544306,-45.4302465726218
234,train,-1,1,78.71602928075114,0.46875,72.22704508640506,18.080015412143606,-68.16702376213568,0.25,-83.92175582682603,-20.983847830453428,13.413419137974326,0.46875,12.307668658093844,3.09103486291048,59.91937642831117,-126.18911269907551,72.3872426504841,0.5,26.64727971693192,7.8736207690567035,0.0,0.765625,-116.47553522871196,-34.842385313844815,6.3894300131686945,0.5,-32.23961544545572,-9.709551188697949,58.88689516238762,-113.67936736445004
236,train,-1,1,109.72833803319287,0.5,95.80835222951121,23.96923087942879,-71.76097208368347,0.25,-93.55958776647874,-23.40657004587793,25.820139263738334,0.5,22.417541111053914,5.608426001717667,73.3908111184573,-152.6725344367614,134.57482385613596,0.7421875,126.53723157716381,37.58488915357017,-90.65675963130693,0.796875,-98.21602421277375,-29.155838662239823,48.85484154688409,0.76953125,40.746349102014335,12.110166679862386,85.79088247514946,-181.8578145523628
237,train,-1,1,-94.5346914211617,0.25,-123.82838231164399,-30.979244352392108,348.8796926250974,0.5,305.2893036517832,76.37679525650204,-192.19668203470138,0.25,-251.44297611784913,-62.90567520546135,127.61459380620511,492.9249828665297,-141.78190066779612,0.5,-160.6748886070357,-47.72275854311156,351.80126296611166,0.53515625,344.65859030441896,102.33363121112211,-287.6845080894668,0.5,-309.8511744730015,-92.01912632082684,149.17628586596567,579.921621844438
238,train,1,1,-93.57571173445979,0.25,-121.26026898750992,-30.336572238349127,215.4024214457005,0.5,187.93121680581518,47.01646429804577,-68.53988770408206,0.25,-88.54604215096063,-22.15217522028701,-32.71422683654926,292.8343723750505,-55.75787035855241,0.796875,-87.92050673857506,-26.066534954638538,283.699220652927,0.75,260.9635387419253,77.52154863077402,-17.944673554494734,0.796875,-49.67890200593652,-14.711082727003664,-38.24160473263856,329.7632431141809
239,train,1,1,60.06035238126414,0.5,54.628402035669374,13.666365793613146,-114.89345431606137,0.25,-152.78253105416334,-38.223281937884934,76.95045662545343,0.5,69.40143337867563,17.362260985498168,-14.773031343006238,-214.7974487613358,60.15369763496389,0.5078125,-119.54775921406771,-35.63667156004415,-176.51523052808835,0.5,-319.2473590387434,-94.90320428614079,77.10067466388863,0.5078125,-102.27868456514605,-30.508796996142188,-17.269074648921638,-208.33413714913655
240,train,-1,1,10.519345610586008,0.5,8.165897491692208,2.043191046347266,7.2762654616011035,0.5,5.60182394701531,1.4016353304517122,0.7889983730528538,0.5,0.039679340471301845,0.009949116790566849,8.126218151220906,1.4990355309335563,88.6674144454339,0.796875,50.528733987704356,15.00437162900479,67.17184495040361,0.796875,37.9257358671583,11.261943775645262,78.50979230302508,0.796875,40.39249927609089,11.994425972347504,10.136234711613483,-7.534880764739334
241,train,1,1,87.29656772639498,0.5,72.37623517910276,18.1091055323084,-38.15579799450059,0.25,-54.09182521400702,-13.53417457577552,7.791368928615871,0.5,5.97813305435959,1.495792577778338,66.39810212474319,-93.26900933073819,157.46476524359278,0.796875,124.72666515748953,37.037392775944156,-16.235932540293337,0.796875,-41.053729117472095,-12.190926278361447,74.46836768135363,0.796875,41.9050210645407,12.443581069002537,82.82164409294887,-124.36957222848726
242,train,1,1,-149.69503798849922,0.25,-196.0548631317167,-49.04877973980093,332.06830494320616,0.5,290.6542299891871,72.71539805020245,-125.24681102362955,0.25,-164.10844739921563,-41.056472571265274,-31.94641573250108,470.73588525465345,-224.46194235659874,0.5,-252.98911765319386,-75.14046251341637,334.2333670315709,0.5234375,321.50438119368516,95.45367056534523,-187.93739438658474,0.5,-215.64505296932504,-64.0515255959378,-37.344064683868794,555.8214665049446
243,train,1,1,-8.754557703342527,0.25,-10.536551593240654,-2.635891687284547,54.68829103554034,0.5,47.41361350415006,11.861965478889049,-24.384257159918217,0.25,-30.959827167837084,-7.745356647191247,20.423275574596435,68.16180288468892,62.942984289712584,0.7890625,35.58090980209085,10.60147559920118,112.69035984399389,0.7734375,92.15645906189327,27.39259146077937,39.31867943787401,0.796875,11.706928742667131,3.512341832480177,23.87398105942373,68.51253978951422
244,train,1,1,-0.8513822659169588,0.25,-1.0436950624421506,-0.2611369992042517,4.91835511705818,0.5,4.028817714141524,1.0080436783405644,-1.0671464334145107,0.25,-1.3535752180253686,-0.3386713840490258,0.30988015558321796,5.227452854375284,11.698972430505965,0.796875,5.3843808364594095,1.598872087193806,15.008145854648038,0.796875,10.152892556347295,3.0148807670034707,11.311627976878139,0.796875,4.997851957833268,1.4840926890746624,0.38652887862614016,4.961776159200956
247,train,1,1,-7.567966782357928,0.5,-8.620943537669515,-2.1563096922087146,-70.53154665059215,0.25,-89.63145406970021,-22.423508188115196,203.05282600432733,0.5,175.59980065323626,43.93176437276494,-184.2207441909058,-173.12088262748358,264.7719737619035,0.7890625,165.04505769834083,49.1403862141452,106.97908752047368,0.796875,29.52273451968648,8.867662731653704,478.5936422321373,0.77734375,380.39163819677935,113.08534418154647,-215.34658049843867,-243.19561342787375
248,train,1,1,51.02327963991728,0.5,44.6361373460037,11.167001071478019,-67.68322535309446,0.25,-88.45196500040277,-22.12878362426062,71.2319238345422,0.5,62.31174963179306,15.58905968246172,-17.675612285789363,-141.92590848930112,51.81625054457648,0.6015625,51.45001319361775,15.277005232065955,-101.13500907782672,0.5,-103.95491353897327,-30.86876571501561,72.60166633164692,0.625,72.11208727587432,21.41239617094741,-20.66207408225657,-165.73596377371933
250,train,1,1,-114.44873407028224,0.25,-149.4906614207399,-37.399344852545084,370.4828162980418,0.5,324.01754182449616,81.06223709167956,-185.34056836826997,0.25,-242.1247822417451,-60.574412568686476,92.6341208210051,519.8252636557387,-167.87430415843733,0.796875,-171.61297274821763,-50.95634924403172,385.1884478114677,0.67578125,381.16796324965856,113.18572830036513,-274.9467487825023,0.796875,-279.89850402155975,-83.11062691923158,108.28553127334203,606.9237016345471
251,train,-1,1,-79.49056343719602,0.25,-104.07111289591388,-26.036385857762646,87.98390795669101,0.5,77.04913384367418,19.276016932949158,8.029731417461463,0.5,7.145148093444475,1.7875342779374053,-111.21626098935837,125.51211624490887,-119.1245538571387,0.5,-132.31980775692068,-39.299045191742294,88.43625642629056,0.51953125,81.88860192467236,24.30981789052069,8.050437393480763,0.5078125,-2.312508062912886,-0.6947112146399892,-130.00729969400783,149.20475983458914
252,train,1,1,-2.1725883336443923,0.25,-2.8765450837156283,-0.719728832462771,5.261421501443889,0.5,4.286903603977794,1.0726197076152013,1.4412411869498165,0.5,1.063946739676959,0.26621235805195803,-3.940491823392588,5.193202775997127,14.103962727235448,0.796875,5.512795649777383,1.6369993704432224,18.932038287605845,0.796875,12.326542829790698,3.660340109372497,19.029504504779275,0.796875,10.427966428831612,3.0965548522428494,-4.915170779054225,4.356161790486202
254,train,1,1,161.39100524803374,0.5,139.33982599622436,34.860255604921925,137.88759955239905,0.5,119.20712331834385,29.823387028129908,-178.8393434013028,0.25,-230.68379290894856,-57.71170760579379,370.02361890517295,164.8791067747059,411.7969239441502,0.77734375,322.2751532942993,95.81639807220581,330.1513329276013,0.77734375,261.5834840374618,77.76663257300727,-16.710187923621504,0.796875,-110.26745413492438,-32.62269200831866,432.5426074292238,155.57963445777438
255,train,-1,1,-11.56300369582782,0.25,-12.862582756658815,-3.217625372800015,123.3285943022976,0.5,106.82551867925241,26.725693502704743,-60.55427801435134,0.25,-76.8793157039389,-19.233237199958914,64.01673294728009,151.69646790955125,172.0781307477984,0.7890625,104.13857913439296,31.01267699739259,267.4216187214954,0.7734375,216.26735192545448,64.28723311947641,98.0044913723691,0.796875,29.3056139576132,8.79179565472423,74.83296517677977,149.5452553794514
256,train,1,1,31.483195380970248,0.5,25.979707917720024,6.500332253380671,-13.688091164448192,0.25,-19.239735574819175,-4.813920821275236,6.266388257423976,0.5,4.920102257115748,1.231057856330805,21.059605660604262,-34.689640662237075,72.15993485370498,0.796875,52.81158587546704,15.682306825365723,6.384977231607075,0.796875,-8.349839550771184,-2.4795120995727404,45.83581792898113,0.796875,26.542895823399327,7.881843262924003,26.26869005206773,-48.02708040020436
257,train,1,1,-66.2490097355893,0.25,-89.10014891171483,-22.291300753690468,66.27554788305663,0.5,59.14587166335165,14.796753222108082,-18.989503276245106,0.25,-27.346311186285494,-6.841816715472939,-61.75383772542935,117.36910171235178,-103.62436289782217,0.5,-238.50106382056157,-70.92167025090887,66.4375430768324,0.5078125,-33.88879410585208,-10.140558100108294,-33.02079261872471,0.5,-166.3133314062053,-49.48626364118333,-72.18773241435628,168.5184035075313
258,train,1,1,-180.86292075803593,0.25,-238.42063412858298,-59.64801677823367,474.3662873571575,0.5,415.8779420297269,104.04350452757325,-229.87384054867954,0.25,-302.46303774803545,-75.67005085629364,64.04240361945244,686.3197779680363,-274.0349255021159,0.5,-389.43989082016856,-115.72361655925151,476.33765817587164,0.51171875,401.22319081086323,119.07512507221726,-347.25502827358133,0.5,-464.3028639718685,-137.9534084622385,74.86297315169966,828.0945682068814
259,train,1,1,-8.248894141603538,0.25,-11.073606986054468,-2.7704202062158285,14.796235179891337,0.5,13.078679086858303,3.271972784604262,-7.4172200952139224,0.25,-9.986861314146573,-2.4985397769153312,-1.0867456719078938,23.608913236958813,-12.86486846297333,0.5,-28.581901408385306,-8.49888464098953,14.838937597665646,0.5078125,3.2964870112414335,0.9698224332848281,-11.622384963191447,0.5,-27.311539781388912,-8.121663787732137,-1.2703616269963796,31.243207606128554
260,train,-1,1,-50.74643064894299,0.25,-73.13351347940997,-18.29856928661842,353.51473185474583,0.5,295.3454508565805,73.89768680538477,-200.5436103278795,0.25,-288.27198565117493,-72.12786037138694,215.138472171765,476.04820042187316,-87.7428469257236,0.5,-100.61693640009857,-29.878086609432152,365.1641570401482,0.58984375,361.1950285537714,107.25655048308026,-345.35001417474984,0.5,-368.96981702062465,-109.56522985896446,268.35288062052604,595.988405264133
261,train,-1,1,91.58242418867371,0.5,77.24749248250228,19.326327495080143,-267.56289299366335,0.25,-346.01132471030803,-86.5640938391407,489.5431513329043,0.5,425.32623790586825,106.40815462574673,-348.07874542336594,-597.2981899044933,481.56639228643434,0.78515625,340.1446489208381,101.19071494659788,-99.50865202326133,0.796875,-212.87135374902752,-63.065598733634104,886.1685054174343,0.76953125,747.0345890322013,222.01250862243572,-406.88994011136305,-756.4609727255472
263,train,-1,1,-46.72956520106793,0.5,-55.85798798555047,-13.998284171982556,85.38660888925419,0.5,67.22151567847366,16.796249682027234,25.62442944676033,0.5,9.832162462617255,2.4342698036385686,-65.69015044816774,90.23442843994029,80.7508733813392,0.7578125,36.62870321961649,11.108495822308605,183.14969490650603,0.73828125,136.25141719630992,40.815100858090766,152.9989317354099,0.74609375,101.18693518437718,30.385085134662727,-64.55823196476061,67.34359799431307
264,train,-1,1,-92.8354006417358,0.25,-134.62691100618446,-33.68470799881761,95.1517229055766,0.5,80.03519992168877,20.025399747755895,22.624592751477508,0.5,19.638053834646712,4.913566000120389,-154.2649648408312,137.52962850745772,-162.09253476762666,0.5,-216.3526979259069,-64.24562853845897,97.43002681008664,0.546875,62.69496330755627,18.617294918073927,22.976325563763012,0.546875,-23.93036046127251,-7.105990855056667,-192.42233746463444,182.83649250114607
265,train,-1,1,-45.22044017530928,0.25,-63.39175383078867,-15.8598617557112,-191.67737206490855,0.25,-253.76357368657617,-63.486661522392716,334.1387301890287,0.5,294.86478811939224,73.76823149827526,-358.2565419501809,-369.50009083087775,-75.45833890308745,0.5,-302.3119020032372,-89.94036683692886,-292.41650772490925,0.5,-471.64897453657187,-140.1831889526702,335.1283585126222,0.5078125,116.47546957646917,34.41424706480872,-418.7873715797064,-378.73075832318796
266,train,1,1,50.07311821899276,0.46875,45.94531271682136,11.510827766972968,-56.964820126744705,0.25,-70.62936199549091,-17.65469424357,16.47282533460719,0.46875,15.11486668963909,3.7985152668837334,30.830446027182255,-101.1594516987211,40.364001554357834,0.5,-18.206651332515577,-5.555055286644055,0.0,0.765625,-118.00215386318465,-35.32555255537343,6.406004630587304,0.5,-48.50585254640749,-14.602162689018241,30.299201213891905,-84.64590192372307
267,train,1,1,7.349922862768134,0.5,5.939530838506087,1.4860567565761282,-19.580867351604944,0.25,-24.96753989082218,-6.246255115742761,44.6662890517471,0.5,38.57851514237979,9.651629708792575,-32.638984303873706,-47.22656288126513,74.02834038351155,0.78515625,49.73763369314375,14.801324469578843,22.6003899873131,0.796875,3.632315559984653,1.1033064559478722,111.91855368987578,0.77734375,87.89128295588728,26.130659222710868,-38.15364926274352,-65.18214276453087
268,train,-1,1,122.7366518662327,0.47265625,112.5672146940001,28.168949017343863,-67.76381344959502,0.25,-83.27514405479694,-20.823829308723603,-20.309799792855962,0.25,-25.647114644700533,-6.4057080898058025,138.21432933870065,-126.73519407944673,118.14272402881376,0.5,74.4770793976003,22.170561529690683,0.0,0.765625,-109.56334097047119,-32.7666996129786,0.0,0.765625,-61.355654633693746,-18.388043460060917,135.83273403129408,-116.12405335242447
269,train,-1,1,94.63525684942044,0.5,82.55897468974436,20.65453233449348,-98.330581285128,0.25,-128.21713334876966,-32.077135103287716,90.64599271048868,0.5,79.0697407982339,19.781600945966986,3.48923389151045,-209.0314910927588,125.58800597492109,0.75390625,115.25966163398284,34.23930286574964,-125.65324190061693,0.796875,-135.5004003765643,-40.22461881820052,121.5114129938726,0.75390625,111.18088869016402,33.0281530817717,4.078772943818821,-248.72067553863778
271,train,1,1,137.3122551455559,0.5,118.85682596372905,29.735714605299037,-158.8171298063573,0.25,-205.9520103028942,-51.524548390954514,192.35635720204965,0.5,167.00148115186818,41.780473429224735,-48.14465518813903,-348.88116386069277,308.7699072321914,0.7734375,247.7936985053212,73.66181557864122,-107.15703211990227,0.796875,-157.27075283210573,-46.63703802856092,364.7766999114597,0.76953125,304.0728483349307,90.37333178644813,-56.27914982960953,-433.20402625223164
