index,split,y,task,重建F3中期峰幅,重建F3中期峰时,重建F3中期均幅,重建F3中期面积,重建Fz中期峰幅,重建Fz中期峰时,重建Fz中期均幅,重建Fz中期面积,重建F4中期峰幅,重建F4中期峰时,重建F4中期均幅,重建F4中期面积,重建中期双侧差,重建中期中额与双侧差,重建F3晚期峰幅,重建F3晚期峰时,重建F3晚期均幅,重建F3晚期面积,重建Fz晚期峰幅,重建Fz晚期峰时,重建Fz晚期均幅,重建Fz晚期面积,重建F4晚期峰幅,重建F4晚期峰时,重建F4晚期均幅,重建F4晚期面积,重建晚期双侧差,重建晚期中额与双侧差
12,train,-1,1,25.496579285256626,0.5,20.865605691558823,5.219753311546207,-1.0169410283511064,0.25,-1.56205555043003,-0.39071018343816377,28.238041033004208,0.5,23.094114855230757,5.777228355607036,-2.228509163671925,-23.541915823824816,27.80240716123987,0.71484375,27.242194554757713,8.090293906020863,-2.006666607212896,0.5,-2.28068624002955,-0.6772939781590729,30.829688943817878,0.71875,30.196954524536547,8.967785351784984,-2.954759969778819,-31.00026077967667
15,train,-1,1,-36.53423496242588,0.25,-52.76314844250729,-13.199123416314048,4.350037287521043,0.5,3.4619924744413173,0.8659874851058207,-44.64023348101131,0.25,-64.5122281712228,-16.138226762269195,11.749079728715518,62.0996807813064,-64.72387341072945,0.5,-69.50444252504154,-20.64114997523326,5.039521147004063,0.796875,4.814851619221059,1.429878107276402,-79.17732649612674,0.5,-85.08244015236433,-25.2674342757928,15.577997627322826,82.10829295792401
16,train,1,1,48.38686159228182,0.5,35.89739004050277,8.979098905830268,4.316856188210426,0.5,2.5967136841858003,0.6489766561588407,51.10169430993815,0.5,37.99523990673315,9.503914453413543,-2.097849866230391,-34.34960128943215,61.51023264035255,0.796875,56.46567868743383,16.76917465553159,7.794292114005891,0.796875,6.173719630234807,1.8332845210037956,64.64249393539505,0.796875,59.4767257902688,17.663421061437624,-3.011047102835017,-51.79748260861649
17,train,-1,1,-8.01788888284584,0.25,-11.304277669887808,-2.8280042946073833,1.7796121734622399,0.5,1.3233821906764132,0.3309674648255837,-6.924618350518495,0.25,-9.719658252561445,-2.4316021644774355,-1.5846194173263686,11.835350151901045,-13.60000936358949,0.5,-14.233688329015578,-4.227107924452359,2.3800807158708457,0.796875,2.1282105546672243,0.6320014307215228,-11.650646270022316,0.5,-12.132655899812843,-3.603152678423891,-2.1010324292027405,15.311382669081429
18,train,-1,1,5.2820865199113065,0.30078125,4.3668786383284015,1.0948062062717265,-4.164007710092711,0.25,-8.569919963907088,-2.142758183053663,12.25741727668948,0.40625,11.573471658809678,2.8976673752884397,-7.206593020481279,-16.54009511247613,2.1303395187821828,0.5,-2.7388107923133056,-0.8125144377052873,-12.833397874353249,0.5,-16.759255647255095,-4.976870330776336,11.456409429586646,0.5,7.604823127793026,2.259426033884783,-10.343633920106333,-19.19226181499495
20,train,-1,1,16.43844770767914,0.5,9.778085003823518,2.4436392268956517,12.257687745370372,0.5,8.024147580752413,2.0061360192296136,29.278854102912724,0.5,19.70033349574496,4.925871325278414,-9.922248491921447,-6.715061669031831,30.0996243242586,0.796875,23.71580305738517,7.042374216416753,19.654261032119955,0.796875,16.309929137926932,4.843392848561051,44.914352208902244,0.796875,37.95722140487338,11.27191189460681,-14.24141834748821,-14.526583093202332
22,train,1,1,322.6871870164493,0.5,243.9053628343822,61.012683687386044,8.345681315641498,0.5,3.752525358568386,0.936432257184137,330.86100776093036,0.5,250.22157106477516,62.59279880164826,-6.316208230392856,-243.3109415910103,393.0389517137159,0.796875,368.1087231713501,109.32229927667531,19.894469497427288,0.796875,14.312484695712426,4.249770492825477,402.46956678772887,0.796875,377.1743864483898,112.0146971455144,-9.065663277039505,-358.32907011415745
23,train,-1,1,22.694695376768824,0.5,19.385910588518286,4.849308946174256,-1.0505587147979485,0.25,-1.4947345876788267,-0.3738549433429225,23.079772446171148,0.5,19.712297653099018,4.930951997679021,-0.3263870645807241,-21.043838708487485,23.940219158083785,0.67578125,20.879363818636026,6.235795571666367,0.0,0.765625,-1.809175218885521,-0.5405503457353459,24.351202297276735,0.67578125,21.236759293342978,6.342541325641891,-0.3573954747069576,-22.867236774875025
24,train,-1,1,-98.09606703134818,0.25,-142.28729065967008,-35.59397025336203,10.223332978364533,0.5,8.350830202241527,2.0890383891355024,-134.85113071344705,0.25,-195.5611930228247,-48.920759100062064,53.27390236315462,177.27507204348885,-175.1389490044054,0.5,-188.90461291494393,-56.10003337205565,11.187621456482992,0.72265625,10.949913743915921,3.251864785025515,-240.67530302198696,0.5,-259.5399940489336,-77.07701402270516,70.63538113398948,235.17221722585467
25,train,1,1,-0.6257689366998943,0.25,-3.037511150471564,-0.7586135293016785,-2.0349861581519404,0.25,-4.2875621185958614,-1.0719807043332943,-0.27641180784003727,0.25,-2.4737816615972554,-0.6175862779454949,-0.5637294888743087,-1.5319157125614502,-5.840553622144139,0.5,-9.244909057505646,-2.7451540022881846,-6.493968640663356,0.5,-8.57241028395515,-2.5456708516561903,-5.111029891709759,0.5,-8.435787264959206,-2.5048541231386174,-0.8091217925464445,0.26793787727727736
27,train,-1,1,4.140615494101237,0.25,-10.05041094439242,-2.503769737359603,-17.113144759973295,0.25,-35.89739978436411,-8.975181383053492,1.040609164503298,0.25,-15.052641725812636,-3.7551693388984124,5.002230781420219,-23.345873449261585,-28.76393273699925,0.5,-54.734686108243665,-16.251630570252374,-54.25595908397494,0.5,-71.47925636649076,-21.226566350863205,-35.237332004159136,0.5,-61.91439555483632,-18.383921812730808,7.179709446592661,-13.154715534950784
28,train,-1,1,86.96633188562664,0.5,68.45174996364513,17.12208011714072,5.432080631126432,0.5,3.3055659270643245,0.8261453579196074,101.47694854913901,0.5,80.24729744182399,20.072807651634907,-11.795547478178886,-71.04395777567022,103.35696404141001,0.796875,97.55594243018058,28.97127312172026,9.779564760214297,0.796875,7.747463921322405,2.3005816376802914,119.32047081620368,0.796875,113.19555122259904,33.61585443147441,-15.639608792418432,-97.62828290506737
29,train,-1,1,-6.21796959537614,0.25,-9.970095025954535,-2.4942416279446475,0.6693008745088516,0.5,0.49437208965855733,0.12365650337475705,-2.519952925812051,0.25,-4.00290307602785,-1.0014393253840013,-5.967191949926683,7.48087114064975,-12.842670271053699,0.5,-14.157491967720338,-4.204627432788474,0.8590915551611993,0.796875,0.7851199634142939,0.23316422253150615,-5.120512361200014,0.5,-5.592772288722137,-1.661004058937669,-8.564719678998202,10.660252091635535
30,train,-1,1,-27.72447236141823,0.25,-40.010153281710515,-10.008875855638852,3.670025460928592,0.5,2.915491000993899,0.7292811427841782,-39.71646985547009,0.25,-57.39171760609672,-14.356979285295564,17.381564324386204,51.616426444897535,-49.051016173855544,0.5,-52.633772748322876,-15.630971085335245,4.2699262540797545,0.796875,4.071234838123385,1.2090433854609235,-70.43342486577413,0.5,-75.67983031678656,-22.4750865403135,23.04605756846367,68.22803637067813
31,train,1,1,-12.711758617491748,0.25,-21.612618508324072,-5.406099821718543,-0.5764683575509937,0.25,-1.4751051395690027,-0.3686818010789939,-8.504062933554746,0.25,-14.822998542687248,-3.707552095540755,-6.789619965636821,16.74270338593665,-29.005538744742164,0.5,-33.67231402030072,-10.00003116328748,-2.422117633974492,0.5,-3.429975016564696,-1.0185347877349167,-20.219074698921236,0.5,-23.927162159830864,-7.105832989493173,-9.745151860469857,25.369763073501097
32,train,1,1,1.4323845210042898,0.29296875,1.1365593242640182,0.2850162532586138,-1.165456747330769,0.25,-2.419834019524729,-0.6050265939597979,0.9757329831027581,0.25390625,0.4852237270675515,0.12207273017544137,0.6513355971964663,-3.2307255451905146,0.4450231942455032,0.5,-0.9927714548381371,-0.2945850657480745,-3.639349683467659,0.5,-4.772275615283716,-1.4171839854923232,-0.3978718183611827,0.5,-1.9276344278667095,-0.5722286312898801,0.934862973028572,-3.3120726739312927
33,train,-1,1,-16.309753000812506,0.25,-25.72844187610308,-6.434999836855623,-1.9769974763023386,0.25,-3.8995052876945406,-0.9749276411197856,-15.69715649387392,0.25,-24.840525947540833,-6.212882297710328,-0.8879159285622611,21.384978624127406,-33.6677744225083,0.5,-39.08308770564087,-11.606387849546712,-5.7957376706576875,0.5,-7.630773956624152,-2.265988215672879,-32.5754802587462,0.5,-37.905808076275626,-11.256764592630281,-1.1772796293652554,30.863673934334106
34,train,1,1,-11.47278910879449,0.25,-19.687359798985938,-4.924414585355955,-0.6182685684943194,0.25,-1.5791729753048802,-0.3946932418765594,-11.048637362913976,0.25,-19.002940254748495,-4.753194507280919,-0.6844195442374548,17.76597705156234,-26.583717057129146,0.5,-31.08718381037917,-9.232259753755402,-2.5912783803416963,0.5,-3.6675623119244065,-1.089086857210316,-25.69800802655964,0.5,-30.104835397857666,-8.94051355808223,-0.9823484125214926,26.928447292194008
36,train,-1,1,3.9071113398722517,0.5,2.1342100861956723,0.5331468268735773,3.757065111485746,0.5,2.465111054004245,0.616313985209319,8.048101392698676,0.5,5.334103535204476,1.3336587508594917,-3.1998934490088033,-1.2690457566958306,7.876908936742755,0.796875,5.992806694166494,1.779508223877002,6.002636900505736,0.796875,4.988501147120711,1.48138569266523,12.654611364324179,0.796875,10.585618627048898,3.1435206168134933,-4.5928119328824115,-3.30071151348699
37,train,-1,1,-13.639254394676868,0.25,-19.83615478411943,-4.962097969066443,0.5600051545707867,0.5,0.4812672143693677,0.12040977989019933,-3.80548353725338,0.25,-5.582789504952037,-1.3965324481572006,-14.25336527916739,13.190739358905095,-24.466707378829156,0.5,-26.460024122164548,-7.857969331163679,0.5717355673954092,0.58984375,0.5591712218162801,0.16606547134400154,-6.932538650024483,0.5,-7.561617129695385,-2.245604657189212,-18.89840699246916,17.56999184774624
41,train,1,1,49.65977111248246,0.46875,46.056120637956,11.525239686444712,-12.276998217223884,0.25,-21.490196885974232,-5.373911276162604,78.4359005165175,0.5,69.62054066094515,17.420021859535943,-23.56442002298913,-79.32852753542478,49.44748209133205,0.5,43.30228991770998,12.860912415617523,-30.00602356417432,0.5,-37.28751542444675,-11.072890330722107,78.66462329571634,0.53125,74.54613945174451,22.13957158904231,-31.24384953403455,-96.21173010917401
42,train,-1,1,24.66026689233454,0.5,13.707457802980121,3.424548690904036,23.24183117967689,0.5,15.311997603806857,3.828287920959605,26.590047945924084,0.5,15.19866972878218,3.7976026524865123,-1.491211925802063,0.8589338379257058,48.81354532285553,0.796875,37.379830520341564,11.099648609213697,36.89571811698732,0.796875,30.742674854108053,9.129364019992138,51.04004659593693,0.796875,39.52016926487127,11.735304633297485,-2.140338744529687,-7.7073250384983645
43,train,1,1,22.307313769470028,0.5,17.30242348817105,4.327735510322491,2.4365648671534856,0.5,1.5692697446747192,0.39227995209864763,30.905140838000953,0.5,24.29151842105861,6.0760998738941145,-6.989094932887558,-19.22770120994011,27.38805287986274,0.796875,25.459746130166913,7.560753002727288,4.09007110766983,0.796875,3.3275571554457226,0.9881194647730819,36.84674604499355,0.796875,34.72652334128381,10.312759194677167,-9.266777211116887,-26.765577580279633
44,train,-1,1,-83.00201127606857,0.25,-121.3304516954031,-30.350993978562293,3.105535428770719,0.45703125,2.901658525301683,0.7261408270536628,-63.07362888049319,0.25,-92.44565075532029,-23.125286344392794,-28.884800940082798,109.78970975066339,-150.2477921024432,0.5,-163.309592042239,-48.49879117587888,3.0795388035926923,0.5,2.6399949039446855,0.7840948918175433,-114.71436098203255,0.5,-125.0114979872168,-37.125193907039694,-38.29809405502222,146.80053991867254
46,train,-1,1,-8.94196979911776,0.25,-12.193677620956867,-3.0507355597206542,3.487413314668232,0.5,2.536735015997258,0.6343749644614388,-9.209143031734648,0.25,-12.580926595182225,-3.1476082324868195,0.387248974225358,14.924037124066809,-13.623788965796354,0.796875,-14.342144149467497,-4.259388468171679,4.858144191278093,0.796875,4.267093573968323,1.267161822041358,-14.14787245026492,0.796875,-14.855594031582251,-4.411870525595116,0.5134498821147532,18.86596266449321
47,train,1,1,0.8685461820056677,0.5,-2.284988522502028,-0.5741867958355129,13.635008444683654,0.5,9.072787047405509,2.268458837518303,-3.503243953768088,0.5,-5.663229580182284,-1.4193156389879378,3.378241057680256,13.046896098747666,12.256191292171428,0.796875,6.506413240116534,1.931372854499549,21.302998260262957,0.796875,17.866904781201754,5.3057916593752426,7.212201309556923,0.796875,1.657618713325875,0.4913365712820231,4.848794526790661,13.784888804480559
48,train,-1,1,40.2188336363321,0.5,30.592282434834438,7.652799178543858,0.013753439295672187,0.5,-0.2301073515555965,-0.05777364114578774,46.82858905268706,0.5,35.69988056632679,8.930558351573298,-5.1075981314923595,-33.37618885213621,48.25406451242024,0.796875,45.51890825119954,13.518435493234325,0.9323510396145224,0.796875,0.4666590853632515,0.138514442709044,55.88012593627808,0.796875,52.849851615564496,15.695641472281185,-7.330943364364961,-48.71772084801877
49,train,-1,1,-9.596793642466054,0.25,-13.439743303255755,-3.3622864099189957,3.2012642979532098,0.5,2.4195437722225486,0.6051380840444488,-24.942839970386274,0.25,-35.68276757890796,-8.926513445756644,22.243024275652214,26.98079921330441,-16.07919390225628,0.5,-16.70089506153162,-4.959832408881728,4.14789433880546,0.796875,3.761897152792504,1.117154302525951,-43.44206106024768,0.5,-46.19271802905487,-13.718182541778864,29.491822967523245,35.20870369808575
50,train,1,1,135.9079816021375,0.5,119.27139241864253,29.836993313616755,-13.27899232885972,0.25,-20.191848309080175,-5.0497209317798735,162.6182938733448,0.5,141.9107576495166,35.50004513815473,-22.639365230874056,-150.78292334315967,138.81023733338338,0.59765625,121.14384297821152,36.17235124422351,0.0,0.765625,-26.79294492418256,-8.007635444421572,166.9901756510945,0.61328125,145.93406159225609,43.576615608074384,-24.79021861404457,-160.33189720941633
54,train,1,1,45.65159679489004,0.5,36.33850513086147,9.08976744767246,1.454424740926929,0.5,0.8004659832302795,0.199979336967669,35.40671020426214,0.5,28.010530587079504,7.006474252645785,8.327974543781977,-31.374051875740204,52.86506216068681,0.796875,50.51848608318675,15.002598042685905,2.908281671869951,0.796875,2.2185874171089583,0.6587885855898098,41.5943959795781,0.796875,39.476500610370174,11.723398413697591,11.041985472816577,-42.778905929669506
55,train,-1,1,121.7849415208853,0.5,97.85818753860529,24.47903517016532,-0.3783691511212286,0.5,-0.8717849992387374,-0.21846954489749687,97.18501490349746,0.5,77.86113234075422,19.476650881495654,19.997055197851065,-88.73144493891847,137.94699082611902,0.77734375,133.20349711724012,39.55794918138219,1.5168953527756592,0.796875,0.5541653568615217,0.16445886475589824,110.83225529781838,0.78515625,106.6895840603556,31.68396546050102,26.513913056884515,-119.39237523193628
56,train,-1,1,18.06975070670422,0.5,7.168663340137398,1.7874996790419626,30.149352055461314,0.5,19.933797079937655,4.983896899061011,22.56500139921453,0.5,10.642306855121944,2.656495193340358,-3.473643514984543,11.02831198230799,46.71486932358156,0.796875,32.781754050622425,9.733604499542126,47.590745624719226,0.796875,39.74625105161078,11.803090945835699,51.90130297162534,0.796875,37.76747986944382,11.214307803756851,-4.985725818821385,4.471634091577641
57,train,1,1,-9.605294334307636,0.25,-11.393398193912281,-2.8528497949420175,14.184369510170974,0.5,9.48150132605828,2.3706925424963337,-7.56912879579011,0.5,-8.836995501284543,-2.213318863500502,-2.5564026926277448,19.59669817365669,-1.1742878700498807,0.796875,-6.461269079006021,-1.9198901844392608,21.996967611427756,0.796875,18.505827501857862,5.495539254227563,2.642630269592111,0.796875,-2.7920604072015474,-0.8301773519196104,-3.6692086718044736,23.13249224496164
58,train,1,1,18.149196383906883,0.5,8.993587260712033,2.245562081184564,22.041739187912547,0.5,14.541810764227238,3.6357474288807845,23.015103560021007,0.5,12.753650505902627,3.1862107342353765,-3.7600632451906004,3.6681918809199034,40.09272790092459,0.796875,29.563047829234655,8.778256721518174,34.91276106058258,0.796875,29.116934182342288,8.646588601234797,45.70680961354271,0.796875,34.95987232232934,10.381051610283507,-5.396824493094687,-3.1445258934397113
59,train,-1,1,-82.29106275806146,0.25,-125.3354855537013,-31.35965289912267,32.69959906036443,0.5,22.583718892796334,5.647410449913077,-80.4819973465226,0.25,-122.41634226008873,-30.629375765962436,-2.919143293612542,146.4596327996913,-155.17977487229973,0.5,-161.94371455671023,-48.097178894317345,47.9471854623219,0.796875,41.301079446906286,12.26507705136892,-151.40210429224686,0.5,-157.75386374875592,-46.85284132724043,-4.189850807954345,201.14986859963943
60,train,1,1,31.03220010729295,0.5,25.402628996212325,6.354742639231495,-1.2430222452661839,0.25,-1.913181114935086,-0.47853373741441335,33.88524468673887,0.5,27.72184282251634,6.934908003180455,-2.3192138263040105,-28.47541702429942,33.82161785548138,0.71484375,33.14514136340252,9.843332293888205,-2.461249140115315,0.5,-2.802009801221604,-0.8321105852691159,36.97177503395365,0.71875,36.22016581788104,10.756539350271325,-3.0750244544785286,-37.4846633918634
61,train,-1,1,-21.588630830864425,0.25,-25.91594251093573,-6.4859263431843175,20.451761305031972,0.5,14.535781103455427,3.63477954729961,-17.874312316755443,0.25,-20.5322967749967,-5.139174805081895,-5.38364573593904,37.759900746421636,-14.902327918758225,0.796875,-21.57079523429869,-6.40685650445865,29.657934014762628,0.796875,25.60517317434928,7.603685495175768,-7.616369777540996,0.796875,-14.432668467158798,-4.287007433464903,-7.138126767139896,43.606905025078035
62,train,1,1,-88.95395052644704,0.25,-145.74815999004173,-36.46017997968902,2.9433318744422774,0.37890625,2.7858763893964076,0.697626278311784,-93.44839470993792,0.25,-153.0004829370562,-38.27448132696673,7.252322947014444,152.16019785294537,-190.6946985782008,0.5,-214.5175562840343,-63.70872953307791,2.5746644186241485,0.5,1.3623601145675424,0.4048631472645468,-200.07994770040963,0.5,-224.9268264372273,-66.80016321202417,10.409270153192912,221.0845514751982
63,train,1,1,-112.31191777406809,0.25,-180.07173354601014,-45.04896831817124,15.79522199710247,0.5,11.788706708146407,2.9488005054019593,-114.38549552194091,0.25,-183.41769911357804,-45.886022856632245,3.3459655675679527,193.53342303794042,-231.94166430356887,0.5,-255.66992057217865,-75.93130251086536,19.810770196669637,0.796875,18.300244793672857,5.434827550843453,-236.27168664749738,0.5,-260.4723900389355,-77.35758078332321,4.8024694667567625,276.37140009922973
64,train,-1,1,-17.645818567635377,0.25,-26.335181626423555,-6.589572900211146,8.849461680579516,0.5,6.067854809598153,1.5173190397425753,-19.00801116202866,0.25,-28.533242211280655,-7.139457993530927,2.198060584857094,33.502066728450245,-31.072262162560875,0.796875,-32.6470744025913,-9.696310015385121,13.143241948082464,0.796875,11.259694113947145,3.343750370935936,-34.35414625013754,0.796875,-35.801954102244196,-10.633273050544622,3.1548796996528923,45.48420836636491
65,train,1,1,-6.304338074475368,0.25,-13.889111343158971,-3.472277845308434,-3.1688088552661386,0.25,-6.953059788730635,-1.7382779232819627,-17.355160716764956,0.25,-31.72093466993458,-7.933234882460947,17.83182332677559,15.851963217816142,-21.473879738272444,0.5,-28.88819033315068,-8.578585050242433,-10.730666959351172,0.5,-14.412102427540793,-4.279795372038424,-44.55008655472409,0.5,-54.48223346781648,-16.179721898692858,25.594043134665814,27.27310947294279
66,train,-1,1,-46.47717990440373,0.25,-65.49141994661507,-16.38408461275634,10.689186116580535,0.5,7.960747946886942,1.990929297433083,-45.612298216058306,0.25,-64.23783423610968,-16.070492566293083,-1.2535857105053625,72.82537503824933,-78.75609142430848,0.5,-82.37510588128862,-24.463690867653533,14.255132366401345,0.796875,12.762753780307115,3.790077663445925,-77.21395853614445,0.5,-80.71298802399212,-23.970082514844204,-1.6621178572964945,94.30680073294745
67,train,-1,1,6.213621828696676,0.5,3.628073338462756,0.9066147404305626,5.100064213122239,0.5,3.360088691808748,0.8400855928008382,4.994230583744385,0.5,2.685805425059227,0.6708891725987643,0.9422679134035288,0.20314931004775694,11.636241838126402,0.796875,9.091876339630774,2.699802915305306,8.095800591459847,0.796875,6.745812475768041,2.0032407352806563,10.229358837476923,0.796875,7.739437770780161,2.298144193904147,1.3524385688506182,-1.6698445794374275
68,train,1,1,6.448532631322543,0.5,2.0550240757094316,0.5115711391873355,12.968021511327866,0.5,8.57132020314552,2.143019773707175,12.020998676393969,0.5,6.361071027036284,1.5888076111855187,-4.306046951326853,4.363272651772661,18.58696389430986,0.796875,12.642437394263652,3.7537106683417396,20.480393490248865,0.796875,17.101007504453055,5.078333477898816,25.01624390018212,0.796875,18.82291313095794,5.589240975763567,-6.180475736694283,1.3683322418422614
69,train,1,1,53.40482418956355,0.5,40.32388137228982,10.086941200972518,1.5001301534809328,0.5,0.6918819320534799,0.1726830092456234,57.750871499482955,0.5,43.68223001323892,10.927093591926171,-3.358348640949119,-41.31117376071089,65.20996592952626,0.796875,61.001846062047036,18.116541998898725,3.50989530079868,0.796875,2.5400913825648757,0.7542266551967011,70.22425490827258,0.796875,65.82208897285653,19.54809878010185,-4.820242910809529,-60.871876134886925
70,train,-1,1,-26.40157825709818,0.25,-35.758025085167574,-8.944376285283356,0.6371887096874148,0.3203125,0.5959617219404264,0.1491743911327898,-26.17693334206018,0.25,-35.45752710067211,-8.869209175162867,-0.30049798449546905,36.203737814860276,0.0,0.765625,-40.00681751099429,-11.950056390514668,0.4887178844500544,0.5,0.2309849160286356,0.06852140465617153,0.0,0.765625,-39.67777070898575,-11.851777728753666,-0.32904680200854003,40.07327902601863
71,train,1,1,-33.31200906118699,0.25,-53.76152575840269,-13.449424414523188,3.6849601084000585,0.5,2.8506071193904066,0.7131342379251618,-36.4634926275657,0.25,-58.846821214855574,-14.721604165115485,5.085295456452881,59.15478060601952,-69.58103929528743,0.5,-77.18475948320574,-22.92298502397342,4.2427773185564295,0.7734375,4.081203309221858,1.2120715130401092,-76.1619327645302,0.5,-84.48369178417484,-25.09068408485746,7.29893230096901,84.91542894291211
73,train,1,1,-93.69592788358344,0.25,-152.7888939033369,-38.221932793337174,5.445465656694059,0.5,4.784112090839231,1.1973312481003173,-105.61192712934132,0.25,-172.0167831013054,-43.032141264754124,19.22788919796851,167.18695059316036,-199.2306893615834,0.5,-223.15111212864005,-66.27294043176788,5.447164987831486,0.5078125,4.959174088179336,1.4730043095324215,-224.11354848625206,0.5,-250.748930730983,-74.46917557958598,27.59781860234297,241.90919551799092
74,train,-1,1,-9.121306271237032,0.5,-10.628617285611176,-2.6610188595022555,15.687683104059708,0.5,11.161245003841886,2.790960839989283,-22.365806978941272,0.25,-28.32401905540143,-7.0876306240389,17.695401769790244,30.637563174348188,0.9774475763477,0.796875,-4.351178920769648,-1.2928470607492892,22.710082223310955,0.796875,19.621107606750815,5.826665636937995,-22.97062830205607,0.796875,-27.813350695005543,-8.260538257838814,23.462171774235905,35.70337241463841
